date,sku,opening_stock,received_units,units,closing_stock
2025-07-03,22749,64,0,7,57
2025-07-04,22749,57,0,9,48
2025-07-05,22749,48,117,10,155
2025-07-06,22749,155,0,9,146
2025-07-07,22749,146,0,7,139
2025-07-08,22749,139,0,8,131
2025-07-09,22749,131,0,9,122
2025-07-10,22749,122,0,7,115
2025-07-11,22749,115,0,8,107
2025-07-12,22749,107,0,11,96
2025-07-13,22749,96,0,9,87
2025-07-14,22749,87,0,7,80
2025-07-15,22749,80,0,7,73
2025-07-16,22749,73,0,8,65
2025-07-17,22749,65,0,9,56
2025-07-18,22749,56,0,8,48
2025-07-19,22749,48,119,9,158
2025-07-20,22749,158,0,10,148
2025-07-21,22749,148,0,8,140
2025-07-22,22749,140,0,8,132
2025-07-23,22749,132,0,9,123
2025-07-24,22749,123,0,7,116
2025-07-25,22749,116,0,9,107
2025-07-26,22749,107,0,10,97
2025-07-27,22749,97,0,10,87
2025-07-28,22749,87,0,8,79
2025-07-29,22749,79,0,6,73
2025-07-30,22749,73,0,7,66
2025-07-31,22749,66,0,8,58
2025-08-01,22749,58,0,10,48
2025-08-02,22749,48,118,9,157
2025-08-03,22749,157,0,9,148
2025-08-04,22749,148,0,7,141
2025-08-05,22749,141,0,8,133
2025-08-06,22749,133,0,8,125
2025-08-07,22749,125,0,8,117
2025-08-08,22749,117,0,10,107
2025-08-09,22749,107,0,9,98
2025-08-10,22749,98,0,8,90
2025-08-11,22749,90,0,7,83
2025-08-12,22749,83,0,9,74
2025-08-13,22749,74,0,9,65
2025-08-14,22749,65,0,9,56
2025-08-15,22749,56,0,8,48
2025-08-16,22749,48,116,9,155
2025-08-17,22749,155,0,10,145
2025-08-18,22749,145,0,8,137
2025-08-19,22749,137,0,7,130
2025-08-20,22749,130,0,7,123
2025-08-21,22749,123,0,9,114
2025-08-22,22749,114,0,8,106
2025-08-23,22749,106,0,8,98
2025-08-24,22749,98,0,10,88
2025-08-25,22749,88,0,8,80
2025-08-26,22749,80,0,9,71
2025-08-27,22749,71,0,7,64
2025-08-28,22749,64,0,7,57
2025-08-29,22749,57,0,9,48
2025-08-30,22749,48,110,9,149
2025-08-31,22749,149,0,10,139
2025-09-01,22749,139,0,7,132
2025-09-02,22749,132,0,7,125
2025-09-03,22749,125,0,7,118
2025-09-04,22749,118,0,8,110
2025-09-05,22749,110,0,7,103
2025-09-06,22749,103,0,10,93
2025-09-07,22749,93,0,10,83
2025-09-08,22749,83,0,6,77
2025-09-09,22749,77,0,7,70
2025-09-10,22749,70,0,8,62
2025-09-11,22749,62,0,7,55
2025-09-12,22749,55,0,7,48
2025-09-13,22749,48,118,9,157
2025-09-14,22749,157,0,8,149
2025-09-15,22749,149,0,8,141
2025-09-16,22749,141,0,8,133
2025-09-17,22749,133,0,8,125
2025-09-18,22749,125,0,8,117
2025-09-19,22749,117,0,9,108
2025-09-20,22749,108,0,10,98
2025-09-21,22749,98,0,9,89
2025-09-22,22749,89,0,8,81
2025-09-23,22749,81,0,8,73
2025-09-24,22749,73,0,7,66
2025-09-25,22749,66,0,8,58
2025-09-26,22749,58,0,10,48
2025-09-27,22749,48,115,11,152
2025-09-28,22749,152,0,9,143
2025-09-29,22749,143,0,8,135
2025-09-30,22749,135,0,7,128
2025-10-01,22749,128,0,9,119
2025-10-02,22749,119,0,7,112
2025-10-03,22749,112,0,8,104
2025-10-04,22749,104,0,10,94
2025-10-05,22749,94,0,10,84
2025-10-06,22749,84,0,6,78
2025-10-07,22749,78,0,8,70
2025-10-08,22749,70,0,7,63
2025-10-09,22749,63,0,7,56
2025-10-10,22749,56,0,8,48
2025-10-11,22749,48,114,9,153
2025-10-12,22749,153,0,9,144
2025-10-13,22749,144,0,6,138
2025-10-14,22749,138,0,7,131
2025-10-15,22749,131,0,9,122
2025-10-16,22749,122,0,8,114
2025-10-17,22749,114,0,8,106
2025-10-18,22749,106,0,11,95
2025-10-19,22749,95,0,8,87
2025-10-20,22749,87,0,8,79
2025-10-21,22749,79,0,8,71
2025-10-22,22749,71,0,7,64
2025-10-23,22749,64,0,8,56
2025-10-24,22749,56,0,8,48
2025-10-25,22749,48,115,10,153
2025-10-26,22749,153,0,9,144
2025-10-27,22749,144,0,8,136
2025-10-28,22749,136,0,6,130
2025-10-29,22749,130,0,9,121
2025-10-30,22749,121,0,9,112
2025-10-31,22749,112,0,8,104
2025-11-01,22749,104,0,10,94
2025-11-02,22749,94,0,8,86
2025-11-03,22749,86,0,6,80
2025-11-04,22749,80,0,7,73
2025-11-05,22749,73,0,7,66
2025-11-06,22749,66,0,8,58
2025-11-07,22749,58,0,10,48
2025-11-08,22749,48,114,10,152
2025-11-09,22749,152,0,9,143
2025-11-10,22749,143,0,6,137
2025-11-11,22749,137,0,8,129
2025-11-12,22749,129,0,8,121
2025-11-13,22749,121,0,8,113
2025-11-14,22749,113,0,8,105
2025-11-15,22749,105,0,9,96
2025-11-16,22749,96,0,9,87
2025-11-17,22749,87,0,7,80
2025-11-18,22749,80,0,7,73
2025-11-19,22749,73,0,8,65
2025-11-20,22749,65,0,9,56
2025-11-21,22749,56,0,8,48
2025-11-22,22749,48,121,10,159
2025-11-23,22749,159,0,9,150
2025-11-24,22749,150,0,8,142
2025-11-25,22749,142,0,8,134
2025-11-26,22749,134,0,8,126
2025-11-27,22749,126,0,8,118
2025-11-28,22749,118,0,10,108
2025-11-29,22749,108,0,9,99
2025-11-30,22749,99,0,11,88
2025-12-01,22749,88,0,7,81
2025-12-02,22749,81,0,8,73
2025-12-03,22749,73,0,8,65
2025-12-04,22749,65,0,8,57
2025-12-05,22749,57,0,9,48
2025-12-06,22749,48,115,10,153
2025-12-07,22749,153,0,9,144
2025-12-08,22749,144,0,8,136
2025-12-09,22749,136,0,7,129
2025-12-10,22749,129,0,7,122
2025-12-11,22749,122,0,9,113
2025-12-12,22749,113,0,9,104
2025-12-13,22749,104,0,9,95
2025-12-14,22749,95,0,9,86
2025-12-15,22749,86,0,7,79
2025-12-16,22749,79,0,8,71
2025-12-17,22749,71,0,7,64
2025-12-18,22749,64,0,7,57
2025-12-19,22749,57,0,9,48
2025-12-20,22749,48,114,9,153
2025-12-21,22749,153,0,9,144
2025-12-22,22749,144,0,6,138
2025-12-23,22749,138,0,8,130
2025-12-24,22749,130,0,9,121
2025-12-25,22749,121,0,9,112
2025-12-26,22749,112,0,9,103
2025-12-27,22749,103,0,10,93
2025-12-28,22749,93,0,8,85
2025-12-29,22749,85,0,6,79
2025-12-30,22749,79,0,8,71
2025-12-31,22749,71,0,7,64
2026-01-01,22749,64,0,8,56
2026-01-02,22749,56,0,8,48
2026-01-03,22749,48,0,8,40
2026-01-04,22749,40,120,9,151
2026-01-05,22749,151,0,7,144
2026-01-06,22749,144,0,8,136
2026-01-07,22749,136,0,8,128
2026-01-08,22749,128,0,7,121
2026-01-09,22749,121,0,9,112
2026-01-10,22749,112,0,10,102
2026-01-11,22749,102,0,9,93
2026-01-12,22749,93,0,8,85
2026-01-13,22749,85,0,6,79
2026-01-14,22749,79,0,6,73
2026-01-15,22749,73,0,8,65
2026-01-16,22749,65,0,9,56
2026-01-17,22749,56,0,8,48
2026-01-18,22749,48,119,9,158
2026-01-19,22749,158,0,7,151
2026-01-20,22749,151,0,6,145
2026-01-21,22749,145,0,9,136
2026-01-22,22749,136,0,9,127
2026-01-23,22749,127,0,10,117
2026-01-24,22749,117,0,10,107
2026-01-25,22749,107,0,9,98
2026-01-26,22749,98,0,7,91
2026-01-27,22749,91,0,8,83
2026-01-28,22749,83,0,8,75
2026-01-29,22749,75,0,9,66
2026-01-30,22749,66,0,8,58
2026-01-31,22749,58,0,10,48
2026-02-01,22749,48,0,8,40
2026-02-02,22749,40,118,7,151
2026-02-03,22749,151,0,7,144
2026-02-04,22749,144,0,7,137
2026-02-05,22749,137,0,7,130
2026-02-06,22749,130,0,9,121
2026-02-07,22749,121,0,10,111
2026-02-08,22749,111,0,10,101
2026-02-09,22749,101,0,6,95
2026-02-10,22749,95,0,8,87
2026-02-11,22749,87,0,8,79
2026-02-12,22749,79,0,7,72
2026-02-13,22749,72,0,8,64
2026-02-14,22749,64,0,8,56
2026-02-15,22749,56,0,8,48
2026-02-16,22749,48,0,6,42
2026-02-17,22749,42,105,7,140
2026-02-18,22749,140,0,6,134
2026-02-19,22749,134,0,7,127
2026-02-20,22749,127,0,7,120
2026-02-21,22749,120,0,8,112
2026-02-22,22749,112,0,7,105
2026-02-23,22749,105,0,7,98
2026-02-24,22749,98,0,6,92
2026-02-25,22749,92,0,7,85
2026-02-26,22749,85,0,8,77
2026-02-27,22749,77,0,7,70
2026-02-28,22749,70,0,9,61
2026-03-01,22749,61,0,7,54
2026-03-02,22749,54,0,6,48
2026-03-03,22749,48,0,6,42
2026-03-04,22749,42,109,7,144
2026-03-05,22749,144,0,6,138
2026-03-06,22749,138,0,8,130
2026-03-07,22749,130,0,9,121
2026-03-08,22749,121,0,8,113
2026-03-09,22749,113,0,7,106
2026-03-10,22749,106,0,5,101
2026-03-11,22749,101,0,8,93
2026-03-12,22749,93,0,8,85
2026-03-13,22749,85,0,7,78
2026-03-14,22749,78,0,8,70
2026-03-15,22749,70,0,9,61
2026-03-16,22749,61,0,6,55
2026-03-17,22749,55,0,7,48
2026-03-18,22749,48,0,7,41
2026-03-19,22749,41,111,8,144
2026-03-20,22749,144,0,7,137
2026-03-21,22749,137,0,9,128
2026-03-22,22749,128,0,9,119
2026-03-23,22749,119,0,7,112
2026-03-24,22749,112,0,8,104
2026-03-25,22749,104,0,7,97
2026-03-26,22749,97,0,6,91
2026-03-27,22749,91,0,8,83
2026-03-28,22749,83,0,8,75
2026-03-29,22749,75,0,8,67
2026-03-30,22749,67,0,6,61
2026-03-31,22749,61,0,7,54
2026-04-01,22749,54,0,6,48
2026-04-02,22749,48,0,6,42
2026-04-03,22749,42,105,6,141
2026-04-04,22749,141,0,9,132
2026-04-05,22749,132,0,9,123
2026-04-06,22749,123,0,5,118
2026-04-07,22749,118,0,5,113
2026-04-08,22749,113,0,6,107
2026-04-09,22749,107,0,8,99
2026-04-10,22749,99,0,7,92
2026-04-11,22749,92,0,9,83
2026-04-12,22749,83,0,8,75
2026-04-13,22749,75,0,7,68
2026-04-14,22749,68,0,6,62
2026-04-15,22749,62,0,7,55
2026-04-16,22749,55,0,7,48
2026-04-17,22749,48,0,8,40
2026-04-18,22749,40,104,8,136
2026-04-19,22749,136,0,8,128
2026-04-20,22749,128,0,5,123
2026-04-21,22749,123,0,5,118
2026-04-22,22749,118,0,7,111
2026-04-23,22749,111,0,6,105
2026-04-24,22749,105,0,6,99
2026-04-25,22749,99,0,8,91
2026-04-26,22749,91,0,8,83
2026-04-27,22749,83,0,6,77
2026-04-28,22749,77,0,6,71
2026-04-29,22749,71,0,7,64
2026-04-30,22749,64,0,8,56
2026-05-01,22749,56,0,8,48
2026-05-02,22749,48,0,7,41
2026-05-03,22749,41,109,8,142
2026-05-04,22749,142,0,5,137
2026-05-05,22749,137,0,6,131
2026-05-06,22749,131,0,7,124
2026-05-07,22749,124,0,7,117
2026-05-08,22749,117,0,7,110
2026-05-09,22749,110,0,9,101
2026-05-10,22749,101,0,8,93
2026-05-11,22749,93,0,7,86
2026-05-12,22749,86,0,7,79
2026-05-13,22749,79,0,6,73
2026-05-14,22749,73,0,8,65
2026-05-15,22749,65,0,8,57
2026-05-16,22749,57,0,9,48
2026-05-17,22749,48,0,7,41
2026-05-18,22749,41,101,7,135
2026-05-19,22749,135,0,6,129
2026-05-20,22749,129,0,7,122
2026-05-21,22749,122,0,5,117
2026-05-22,22749,117,0,6,111
2026-05-23,22749,111,0,9,102
2026-05-24,22749,102,0,7,95
2026-05-25,22749,95,0,7,88
2026-05-26,22749,88,0,5,83
2026-05-27,22749,83,0,6,77
2026-05-28,22749,77,0,6,71
2026-05-29,22749,71,0,8,63
2026-05-30,22749,63,0,7,56
2026-05-31,22749,56,0,8,48
2026-06-01,22749,48,0,6,42
2026-06-02,22749,42,94,5,131
2026-06-03,22749,131,0,7,124
2026-06-04,22749,124,0,7,117
2026-06-05,22749,117,0,8,109
2026-06-06,22749,109,0,7,102
2026-06-07,22749,102,0,6,96
2026-06-08,22749,96,0,5,91
2026-06-09,22749,91,0,6,85
2026-06-10,22749,85,0,5,80
2026-06-11,22749,80,0,5,75
2026-06-12,22749,75,0,7,68
2026-06-13,22749,68,0,8,60
2026-06-14,22749,60,0,7,53
2026-06-15,22749,53,0,5,48
2026-06-16,22749,48,0,7,41
2026-06-17,22749,41,97,5,133
2026-06-18,22749,133,0,6,127
2026-06-19,22749,127,0,7,120
2026-06-20,22749,120,0,9,111
2026-06-21,22749,111,0,8,103
2026-06-22,22749,103,0,4,99
2026-06-23,22749,99,0,5,94
2026-06-24,22749,94,0,6,88
2026-06-25,22749,88,0,5,83
2026-06-26,22749,83,0,8,75
2026-06-27,22749,75,0,8,67
2026-06-28,22749,67,0,8,59
2026-06-29,22749,59,0,6,53
2026-06-30,22749,53,0,5,48
2026-07-01,22749,48,0,6,42
2026-07-02,22749,42,89,5,126
2026-07-03,22749,126,0,7,119
2026-07-04,22749,119,0,6,113
2026-07-05,22749,113,0,8,105
2026-07-06,22749,105,0,5,100
2026-07-07,22749,100,0,5,95
2026-07-08,22749,95,0,7,88
2026-07-09,22749,88,0,6,82
2026-07-10,22749,82,0,6,76
2026-07-11,22749,76,0,6,70
2026-07-12,22749,70,0,6,64
2026-07-13,22749,64,0,4,60
2026-07-14,22749,60,0,6,54
2026-07-15,22749,54,0,6,48
2026-07-16,22749,48,0,7,41
2026-07-17,22749,41,96,7,130
2026-07-18,22749,130,0,8,122
2026-07-19,22749,122,0,8,114
2026-07-20,22749,114,0,5,109
2026-07-21,22749,109,0,6,103
2026-07-22,22749,103,0,5,98
2026-07-23,22749,98,0,6,92
2026-07-24,22749,92,0,6,86
2026-07-25,22749,86,0,6,80
2026-07-26,22749,80,0,8,72
2026-07-27,22749,72,0,5,67
2026-07-28,22749,67,0,7,60
2026-07-29,22749,60,0,6,54
2026-07-30,22749,54,0,6,48
2026-07-31,22749,48,0,5,43
2026-08-01,22749,43,93,8,128
2026-08-02,22749,128,0,7,121
2026-08-03,22749,121,0,6,115
2026-08-04,22749,115,0,5,110
2026-08-05,22749,110,0,6,104
2026-08-06,22749,104,0,5,99
2026-08-07,22749,99,0,6,93
2026-08-08,22749,93,0,8,85
2026-08-09,22749,85,0,7,78
2026-08-10,22749,78,0,6,72
2026-08-11,22749,72,0,5,67
2026-08-12,22749,67,0,6,61
2026-08-13,22749,61,0,6,55
2026-08-14,22749,55,0,7,48
2026-08-15,22749,48,0,7,41
2026-08-16,22749,41,55,8,88
2026-08-17,22749,88,0,4,84
2026-08-18,22749,84,0,6,78
2026-08-19,22749,78,0,5,73
2026-08-20,22749,73,0,5,68
2026-08-21,22749,68,0,7,61
2026-08-22,22749,61,0,7,54
2026-08-23,22749,54,0,6,48
2026-08-24,22749,48,489,6,531
2026-08-25,22749,531,0,7,524
2026-08-26,22749,524,0,5,519
2026-08-27,22749,519,0,7,512
2026-08-28,22749,512,0,6,506
2026-08-29,22749,506,0,7,499
2026-08-30,22749,499,0,6,493
2026-08-31,22749,493,0,5,488
2026-09-01,22749,488,0,7,481
2026-09-02,22749,481,0,6,475
2026-09-03,22749,475,0,6,469
2026-09-04,22749,469,0,5,464
2026-09-05,22749,464,0,7,457
2026-09-06,22749,457,0,7,450
2026-09-07,22749,450,0,4,446
2026-09-08,22749,446,0,6,440
2026-09-09,22749,440,0,6,434
2026-09-10,22749,434,0,6,428
2026-09-11,22749,428,0,7,421
2026-09-12,22749,421,0,8,413
2026-09-13,22749,413,0,8,405
2024-09-14,22310,331,0,13,318
2024-09-15,22310,318,0,12,306
2024-09-16,22310,306,0,10,296
2024-09-17,22310,296,0,10,286
2024-09-18,22310,286,0,10,276
2024-09-19,22310,276,0,12,264
2024-09-20,22310,264,0,12,252
2024-09-21,22310,252,0,13,239
2024-09-22,22310,239,0,14,225
2024-09-23,22310,225,0,11,214
2024-09-24,22310,214,0,11,203
2024-09-25,22310,203,0,10,193
2024-09-26,22310,193,0,12,181
2024-09-27,22310,181,0,14,167
2024-09-28,22310,167,0,13,154
2024-09-29,22310,154,0,12,142
2024-09-30,22310,142,0,10,132
2024-10-01,22310,132,0,11,121
2024-10-02,22310,121,0,11,110
2024-10-03,22310,110,0,10,100
2024-10-04,22310,100,0,12,88
2024-10-05,22310,88,0,14,74
2024-10-06,22310,74,0,14,60
2024-10-07,22310,60,172,10,222
2024-10-08,22310,222,0,10,212
2024-10-09,22310,212,0,12,200
2024-10-10,22310,200,0,12,188
2024-10-11,22310,188,0,11,177
2024-10-12,22310,177,0,13,164
2024-10-13,22310,164,0,13,151
2024-10-14,22310,151,0,12,139
2024-10-15,22310,139,0,11,128
2024-10-16,22310,128,0,12,116
2024-10-17,22310,116,0,12,104
2024-10-18,22310,104,0,13,91
2024-10-19,22310,91,0,13,78
2024-10-20,22310,78,0,12,66
2024-10-21,22310,66,0,10,56
2024-10-22,22310,56,182,11,227
2024-10-23,22310,227,0,10,217
2024-10-24,22310,217,0,12,205
2024-10-25,22310,205,0,13,192
2024-10-26,22310,192,0,13,179
2024-10-27,22310,179,0,13,166
2024-10-28,22310,166,0,12,154
2024-10-29,22310,154,0,12,142
2024-10-30,22310,142,0,12,130
2024-10-31,22310,130,0,13,117
2024-11-01,22310,117,0,13,104
2024-11-02,22310,104,0,14,90
2024-11-03,22310,90,0,14,76
2024-11-04,22310,76,0,10,66
2024-11-05,22310,66,175,12,229
2024-11-06,22310,229,0,12,217
2024-11-07,22310,217,0,12,205
2024-11-08,22310,205,0,13,192
2024-11-09,22310,192,0,14,178
2024-11-10,22310,178,0,14,164
2024-11-11,22310,164,0,10,154
2024-11-12,22310,154,0,11,143
2024-11-13,22310,143,0,13,130
2024-11-14,22310,130,0,12,118
2024-11-15,22310,118,0,12,106
2024-11-16,22310,106,0,16,90
2024-11-17,22310,90,0,13,77
2024-11-18,22310,77,0,11,66
2024-11-19,22310,66,0,10,56
2024-11-20,22310,56,182,11,227
2024-11-21,22310,227,0,11,216
2024-11-22,22310,216,0,12,204
2024-11-23,22310,204,0,16,188
2024-11-24,22310,188,0,15,173
2024-11-25,22310,173,0,10,163
2024-11-26,22310,163,0,12,151
2024-11-27,22310,151,0,11,140
2024-11-28,22310,140,0,12,128
2024-11-29,22310,128,0,12,116
2024-11-30,22310,116,0,14,102
2024-12-01,22310,102,0,13,89
2024-12-02,22310,89,0,12,77
2024-12-03,22310,77,0,11,66
2024-12-04,22310,66,172,12,226
2024-12-05,22310,226,0,12,214
2024-12-06,22310,214,0,13,201
2024-12-07,22310,201,0,14,187
2024-12-08,22310,187,0,13,174
2024-12-09,22310,174,0,10,164
2024-12-10,22310,164,0,11,153
2024-12-11,22310,153,0,13,140
2024-12-12,22310,140,0,12,128
2024-12-13,22310,128,0,13,115
2024-12-14,22310,115,0,13,102
2024-12-15,22310,102,0,13,89
2024-12-16,22310,89,0,12,77
2024-12-17,22310,77,0,11,66
2024-12-18,22310,66,0,11,55
2024-12-19,22310,55,187,11,231
2024-12-20,22310,231,0,14,217
2024-12-21,22310,217,0,15,202
2024-12-22,22310,202,0,15,187
2024-12-23,22310,187,0,12,175
2024-12-24,22310,175,0,10,165
2024-12-25,22310,165,0,12,153
2024-12-26,22310,153,0,12,141
2024-12-27,22310,141,0,12,129
2024-12-28,22310,129,0,16,113
2024-12-29,22310,113,0,14,99
2024-12-30,22310,99,0,10,89
2024-12-31,22310,89,0,11,78
2025-01-01,22310,78,0,12,66
2025-01-02,22310,66,172,12,226
2025-01-03,22310,226,0,12,214
2025-01-04,22310,214,0,14,200
2025-01-05,22310,200,0,13,187
2025-01-06,22310,187,0,12,175
2025-01-07,22310,175,0,12,163
2025-01-08,22310,163,0,11,152
2025-01-09,22310,152,0,13,139
2025-01-10,22310,139,0,12,127
2025-01-11,22310,127,0,16,111
2025-01-12,22310,111,0,13,98
2025-01-13,22310,98,0,10,88
2025-01-14,22310,88,0,11,77
2025-01-15,22310,77,0,11,66
2025-01-16,22310,66,172,12,226
2025-01-17,22310,226,0,14,212
2025-01-18,22310,212,0,13,199
2025-01-19,22310,199,0,14,185
2025-01-20,22310,185,0,12,173
2025-01-21,22310,173,0,11,162
2025-01-22,22310,162,0,12,150
2025-01-23,22310,150,0,11,139
2025-01-24,22310,139,0,14,125
2025-01-25,22310,125,0,14,111
2025-01-26,22310,111,0,13,98
2025-01-27,22310,98,0,10,88
2025-01-28,22310,88,0,10,78
2025-01-29,22310,78,0,12,66
2025-01-30,22310,66,0,11,55
2025-01-31,22310,55,186,14,227
2025-02-01,22310,227,0,15,212
2025-02-02,22310,212,0,13,199
2025-02-03,22310,199,0,10,189
2025-02-04,22310,189,0,12,177
2025-02-05,22310,177,0,12,165
2025-02-06,22310,165,0,12,153
2025-02-07,22310,153,0,13,140
2025-02-08,22310,140,0,14,126
2025-02-09,22310,126,0,13,113
2025-02-10,22310,113,0,11,102
2025-02-11,22310,102,0,12,90
2025-02-12,22310,90,0,12,78
2025-02-13,22310,78,0,12,66
2025-02-14,22310,66,164,12,218
2025-02-15,22310,218,0,14,204
2025-02-16,22310,204,0,13,191
2025-02-17,22310,191,0,11,180
2025-02-18,22310,180,0,10,170
2025-02-19,22310,170,0,10,160
2025-02-20,22310,160,0,11,149
2025-02-21,22310,149,0,11,138
2025-02-22,22310,138,0,13,125
2025-02-23,22310,125,0,13,112
2025-02-24,22310,112,0,10,102
2025-02-25,22310,102,0,11,91
2025-02-26,22310,91,0,12,79
2025-02-27,22310,79,0,13,66
2025-02-28,22310,66,169,12,223
2025-03-01,22310,223,0,15,208
2025-03-02,22310,208,0,13,195
2025-03-03,22310,195,0,12,183
2025-03-04,22310,183,0,11,172
2025-03-05,22310,172,0,12,160
2025-03-06,22310,160,0,10,150
2025-03-07,22310,150,0,13,137
2025-03-08,22310,137,0,14,123
2025-03-09,22310,123,0,13,110
2025-03-10,22310,110,0,10,100
2025-03-11,22310,100,0,11,89
2025-03-12,22310,89,0,11,78
2025-03-13,22310,78,0,12,66
2025-03-14,22310,66,161,12,215
2025-03-15,22310,215,0,13,202
2025-03-16,22310,202,0,14,188
2025-03-17,22310,188,0,11,177
2025-03-18,22310,177,0,12,165
2025-03-19,22310,165,0,10,155
2025-03-20,22310,155,0,10,145
2025-03-21,22310,145,0,12,133
2025-03-22,22310,133,0,13,120
2025-03-23,22310,120,0,12,108
2025-03-24,22310,108,0,10,98
2025-03-25,22310,98,0,11,87
2025-03-26,22310,87,0,10,77
2025-03-27,22310,77,0,11,66
2025-03-28,22310,66,0,11,55
2025-03-29,22310,55,175,13,217
2025-03-30,22310,217,0,14,203
2025-03-31,22310,203,0,9,194
2025-04-01,22310,194,0,12,182
2025-04-02,22310,182,0,10,172
2025-04-03,22310,172,0,10,162
2025-04-04,22310,162,0,12,150
2025-04-05,22310,150,0,14,136
2025-04-06,22310,136,0,14,122
2025-04-07,22310,122,0,11,111
2025-04-08,22310,111,0,9,102
2025-04-09,22310,102,0,12,90
2025-04-10,22310,90,0,11,79
2025-04-11,22310,79,0,13,66
2025-04-12,22310,66,160,13,213
2025-04-13,22310,213,0,13,200
2025-04-14,22310,200,0,11,189
2025-04-15,22310,189,0,11,178
2025-04-16,22310,178,0,12,166
2025-04-17,22310,166,0,11,155
2025-04-18,22310,155,0,13,142
2025-04-19,22310,142,0,13,129
2025-04-20,22310,129,0,11,118
2025-04-21,22310,118,0,9,109
2025-04-22,22310,109,0,11,98
2025-04-23,22310,98,0,9,89
2025-04-24,22310,89,0,11,78
2025-04-25,22310,78,0,12,66
2025-04-26,22310,66,159,14,211
2025-04-27,22310,211,0,13,198
2025-04-28,22310,198,0,10,188
2025-04-29,22310,188,0,10,178
2025-04-30,22310,178,0,12,166
2025-05-01,22310,166,0,12,154
2025-05-02,22310,154,0,11,143
2025-05-03,22310,143,0,13,130
2025-05-04,22310,130,0,11,119
2025-05-05,22310,119,0,11,108
2025-05-06,22310,108,0,9,99
2025-05-07,22310,99,0,11,88
2025-05-08,22310,88,0,10,78
2025-05-09,22310,78,0,12,66
2025-05-10,22310,66,152,14,204
2025-05-11,22310,204,0,11,193
2025-05-12,22310,193,0,9,184
2025-05-13,22310,184,0,10,174
2025-05-14,22310,174,0,10,164
2025-05-15,22310,164,0,11,153
2025-05-16,22310,153,0,11,142
2025-05-17,22310,142,0,13,129
2025-05-18,22310,129,0,13,116
2025-05-19,22310,116,0,10,106
2025-05-20,22310,106,0,9,97
2025-05-21,22310,97,0,9,88
2025-05-22,22310,88,0,11,77
2025-05-23,22310,77,0,11,66
2025-05-24,22310,66,156,14,208
2025-05-25,22310,208,0,12,196
2025-05-26,22310,196,0,10,186
2025-05-27,22310,186,0,11,175
2025-05-28,22310,175,0,10,165
2025-05-29,22310,165,0,12,153
2025-05-30,22310,153,0,11,142
2025-05-31,22310,142,0,13,129
2025-06-01,22310,129,0,11,118
2025-06-02,22310,118,0,9,109
2025-06-03,22310,109,0,11,98
2025-06-04,22310,98,0,11,87
2025-06-05,22310,87,0,11,76
2025-06-06,22310,76,0,10,66
2025-06-07,22310,66,156,13,209
2025-06-08,22310,209,0,12,197
2025-06-09,22310,197,0,10,187
2025-06-10,22310,187,0,10,177
2025-06-11,22310,177,0,11,166
2025-06-12,22310,166,0,10,156
2025-06-13,22310,156,0,12,144
2025-06-14,22310,144,0,14,130
2025-06-15,22310,130,0,11,119
2025-06-16,22310,119,0,9,110
2025-06-17,22310,110,0,11,99
2025-06-18,22310,99,0,11,88
2025-06-19,22310,88,0,11,77
2025-06-20,22310,77,0,11,66
2025-06-21,22310,66,150,13,203
2025-06-22,22310,203,0,12,191
2025-06-23,22310,191,0,8,183
2025-06-24,22310,183,0,10,173
2025-06-25,22310,173,0,10,163
2025-06-26,22310,163,0,12,151
2025-06-27,22310,151,0,11,140
2025-06-28,22310,140,0,12,128
2025-06-29,22310,128,0,13,115
2025-06-30,22310,115,0,9,106
2025-07-01,22310,106,0,9,97
2025-07-02,22310,97,0,11,86
2025-07-03,22310,86,0,9,77
2025-07-04,22310,77,0,11,66
2025-07-05,22310,66,157,12,211
2025-07-06,22310,211,0,12,199
2025-07-07,22310,199,0,10,189
2025-07-08,22310,189,0,10,179
2025-07-09,22310,179,0,9,170
2025-07-10,22310,170,0,10,160
2025-07-11,22310,160,0,13,147
2025-07-12,22310,147,0,14,133
2025-07-13,22310,133,0,11,122
2025-07-14,22310,122,0,10,112
2025-07-15,22310,112,0,11,101
2025-07-16,22310,101,0,12,89
2025-07-17,22310,89,0,12,77
2025-07-18,22310,77,0,11,66
2025-07-19,22310,66,155,12,209
2025-07-20,22310,209,0,12,197
2025-07-21,22310,197,0,9,188
2025-07-22,22310,188,0,11,177
2025-07-23,22310,177,0,11,166
2025-07-24,22310,166,0,11,155
2025-07-25,22310,155,0,11,144
2025-07-26,22310,144,0,14,130
2025-07-27,22310,130,0,13,117
2025-07-28,22310,117,0,10,107
2025-07-29,22310,107,0,10,97
2025-07-30,22310,97,0,10,87
2025-07-31,22310,87,0,10,77
2025-08-01,22310,77,0,11,66
2025-08-02,22310,66,158,12,212
2025-08-03,22310,212,0,12,200
2025-08-04,22310,200,0,9,191
2025-08-05,22310,191,0,10,181
2025-08-06,22310,181,0,10,171
2025-08-07,22310,171,0,10,161
